"Reporting starts","Reporting ends","Ad name","Ad delivery",Results,"Result indicator","Cost per results","Ad set budget","Ad set budget type","Amount spent (LKR)",Impressions,Reach,Ends,"Attribution setting",Bid,"Bid type","Last significant edit","Quality ranking","Engagement rate ranking","Conversion rate ranking","Ad set name"
2023-03-08,2026-04-08,"Bank Promo - 27 to 31 | Conversion | August | 2025",not_delivering,73,actions:offsite_conversion.fb_pixel_purchase,342.46575342,25000,Lifetime,25000,68096,21312,2025-08-31,"7-day click, 1-day view or 1-day engaged view",0,ABSOLUTE_OCPM,0,-,-,-,"Bank Promo - 27 to 31 | Conversion | August | 2025"
2023-03-08,2026-04-08,"Mega Pola - Aug Retrgt Ads | Conversion | August | 2025",not_delivering,4,actions:offsite_conversion.fb_pixel_purchase,1117.905,25000,Lifetime,4471.62,7510,2704,2025-08-31,"7-day click, 1-day view or 1-day engaged view",0,ABSOLUTE_OCPM,0,-,-,-,"August Retrgt Ads | Conversion | August | 2025"
2023-03-08,2026-04-08,"L&NL 1 - Aug Retrgt Ads | Conversion | August | 2025 – Copy",not_delivering,37,actions:offsite_conversion.fb_pixel_purchase,353.86297297,25000,Lifetime,13092.93,24701,9096,2025-08-31,"7-day click, 1-day view or 1-day engaged view",0,ABSOLUTE_OCPM,0,-,-,-,"August Retrgt Ads | Conversion | August | 2025"
2023-03-08,2026-04-08,"L&NL 2 - Aug Retrgt Ads | Conversion | August | 2025",not_delivering,17,actions:offsite_conversion.fb_pixel_purchase,437.01176471,25000,Lifetime,7429.2,13650,5274,2025-08-31,"7-day click, 1-day view or 1-day engaged view",0,ABSOLUTE_OCPM,0,-,-,-,"August Retrgt Ads | Conversion | August | 2025"
2023-03-08,2026-04-08,"Com Bank - Ad 1 | Fresh | August 2024",not_delivering,23280,reach,42.95532646,1000,Lifetime,1000,24024,23280,2024-08-07,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Com Bank - Ad 1 | Fresh | August 2024"
2023-03-08,2026-04-08,"Com Bank - Ad 1 | Total | August 2024",not_delivering,133708,reach,37.39492027,5000,Lifetime,5000,138603,133708,2024-08-08,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Com Bank - Ad 1 | Total | August 2024"
2023-03-08,2026-04-08,"NDB Bank | 10th Aug | Total | August 2024",not_delivering,143604,reach,34.81797164,5000,Lifetime,5000,150519,143604,2024-08-10,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"NDB Bank | 10th Aug | Total | August 2024"
2023-03-08,2026-04-08,"Com Bank - Ad 2 | Fresh | August 2024",not_delivering,169954,reach,29.41972534,5000,Lifetime,5000,169954,169954,2024-08-14,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Com Bank - Ad 2 | Fresh | August 2024"
2023-03-08,2026-04-08,"Com Bank - Ad 2 | Total | August 2024",not_delivering,163982,reach,30.49115147,5000,Lifetime,5000,167747,163982,2024-08-15,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Com Bank - Ad 2 | Total | August 2024"
2023-03-08,2026-04-08,"LW | D2D Contents | Conversion | August 2024",not_delivering,3,actions:offsite_conversion.fb_pixel_purchase,1666.26333333,5000,Lifetime,4998.79,24827,11779,2024-08-19,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2024-08-14T15:28:28+0530,-,-,-,"LW | D2D Contents | Conversion | August 2024"
2023-03-08,2026-04-08,"BOC - 22/08 | Awareness | August | 2025",not_delivering,169702,reach,58.80325512,10000,Lifetime,9979.03,176897,169702,2025-08-22,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"BOC - 22/08 | Awareness | August | 2025"
2023-03-08,2026-04-08,"HNB - 29/08 | Awareness | August | 2025",not_delivering,205400,reach,48.36772152,10000,Lifetime,9934.73,205400,205400,2025-08-29,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"HNB - 29/08 | Awareness | August | 2025"
2023-03-08,2026-04-08,"PickMe Market | Awareness | August | 2025",not_delivering,55528,reach,51.44557701,20000,Lifetime,2856.67,74750,55528,2025-09-30,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"PickMe/Uber Market | Awareness | August | 2025"
2023-03-08,2026-04-08,"Uber Market | Awareness | August | 2025",not_delivering,13699,reach,46.42382656,20000,Lifetime,635.96,16455,13699,2025-09-30,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"PickMe/Uber Market | Awareness | August | 2025"
2023-03-08,2026-04-08,"Fresh Offer (29 to 31) | Awareness | August | 2025",not_delivering,86870,reach,76.73869,3000,Daily,6666.29,104115,86870,2025-08-31,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Fresh Offer (29 to 31) | Awareness | August | 2025"
2023-03-08,2026-04-08,"Pay Day Sale - SLO [25-26 JAN]",inactive,20,actions:offsite_conversion.fb_pixel_purchase,500,10000,Lifetime,10000,27944,13964,2026-01-25,"7-day click",0,ABSOLUTE_OCPM,2026-01-25T01:54:24+0530,-,-,-,"Pay Day Sale - SLO [25-26 JAN]"
2023-03-08,2026-04-08,"Pay Day Sale - [28-29] - Lapsed",not_delivering,37,actions:offsite_conversion.fb_pixel_purchase,810.46756757,30000,Lifetime,29987.3,57524,15807,2026-01-31,"7-day click",0,ABSOLUTE_OCPM,2026-01-29T11:15:38+0530,-,-,-,"Pay Day Sale - [28-29] - Lapsed"
2023-03-08,2026-04-08,"Pay Day Sale - [28-31] - Primary",not_delivering,4,actions:offsite_conversion.fb_pixel_purchase,4998.035,5000,Daily,19992.14,53912,15398,2026-01-31,"7-day click",0,ABSOLUTE_OCPM,0,-,-,-,"Pay Day Sale - [28-31] - Primary"
2023-03-08,2026-04-08,"March - Bank Promo - [05/03] - PAN ASIA CC",not_delivering,11,actions:offsite_conversion.fb_pixel_purchase,482.37363636,5500,Lifetime,5306.11,26223,10163,2026-03-05,"7-day click, 1-day view or 1-day engaged view",0,ABSOLUTE_OCPM,0,"Above average",-,-,"March - Bank Promo - [05/03] - PAN ASIA CC"
2023-03-08,2026-04-08,"March - Bank Promo - [06,20/03] - Peoples",not_delivering,32,actions:offsite_conversion.fb_pixel_purchase,301.8159375,10000,Lifetime,9658.11,43236,16954,2026-03-20,"7-day click, 1-day view or 1-day engaged view",0,ABSOLUTE_OCPM,2026-03-27T10:13:53+0530,"Above average",-,-,"March - Bank Promo - [06,20/03] - Peoples"
2023-03-08,2026-04-08,"March - Bank Promo - [07/03] - Seylan",not_delivering,8,actions:offsite_conversion.fb_pixel_purchase,609.51,5000,Lifetime,4876.08,16183,7412,2026-03-07,"7-day click, 1-day view or 1-day engaged view",0,ABSOLUTE_OCPM,2026-03-07T02:14:54+0530,"Above average",Average,"Above average","March - Bank Promo - [07/03] - Seylan"
2023-03-08,2026-04-08,"March - Bank Promo - [07/03] - Amana",not_delivering,4,actions:offsite_conversion.fb_pixel_purchase,712.9675,3000,Lifetime,2851.87,10590,6629,2026-03-07,"7-day click, 1-day view or 1-day engaged view",0,ABSOLUTE_OCPM,2026-03-07T02:17:50+0530,"Above average",Average,"Above average","March - Bank Promo - [07/03] - Amana"
2023-03-08,2026-04-08,"March - Bank Promo - [08/03] - Union Bank",not_delivering,20,actions:offsite_conversion.fb_pixel_purchase,245.3745,5000,Lifetime,4907.49,19811,7990,2026-03-08,"7-day click, 1-day view or 1-day engaged view",0,ABSOLUTE_OCPM,2026-03-08T04:01:41+0530,"Above average",Average,"Above average","March - Bank Promo - [08/03] - Union Bank"
2023-03-08,2026-04-08,"March - Bank Promo - [11-15/03] - All Week Bank Offers",not_delivering,64,actions:offsite_conversion.fb_pixel_purchase,280.90078125,4000,Daily,17977.65,60135,18703,2026-03-15,"7-day click, 1-day view or 1-day engaged view",0,ABSOLUTE_OCPM,2026-03-11T10:10:18+0530,Average,"Above average","Above average","March - Bank Promo - [11-15/03] - All Week Bank Offers"
2023-03-08,2026-04-08,"March - Bank Promo - [17-22/03] - All Week Bank Offers",not_delivering,46,actions:offsite_conversion.fb_pixel_purchase,434.70608696,4000,Daily,19996.48,55079,13221,2026-03-22,"7-day click",0,ABSOLUTE_OCPM,2026-03-17T22:01:29+0530,Average,-,-,"March - Bank Promo - [17-22/03] - All Week Bank Offers"
2023-03-08,2026-04-08,"March - Bank Promo - [25/03] - DFCC",not_delivering,5,actions:offsite_conversion.fb_pixel_purchase,379.452,8000,Lifetime,1897.26,6289,3802,2026-03-25,"7-day click, 1-day view or 1-day engaged view",0,ABSOLUTE_OCPM,2026-03-24T23:59:02+0530,"Above average",-,-,"March - Bank Promo - [25/03]"
2023-03-08,2026-04-08,"March - Bank Promo - [25/03] - HSBC – Copy",not_delivering,32,actions:offsite_conversion.fb_pixel_purchase,187.9240625,8000,Lifetime,6013.57,21999,10566,2026-03-25,"7-day click, 1-day view or 1-day engaged view",0,ABSOLUTE_OCPM,2026-03-24T23:59:02+0530,"Above average",-,-,"March - Bank Promo - [25/03]"
2023-03-08,2026-04-08,"March - Bank Promo - [25/03] - NTB",not_delivering,7,actions:offsite_conversion.fb_pixel_purchase,714.28571429,5000,Lifetime,5000,18676,14011,2026-03-26,"7-day click, 1-day view or 1-day engaged view",0,ABSOLUTE_OCPM,2026-03-25T16:31:23+0530,"Above average",Average,Average,"March - Bank Promo - [25/03] - NTB"
2023-03-08,2026-04-08,"March - Bank Promo - [29/03] - BOC",not_delivering,15,actions:offsite_conversion.fb_pixel_purchase,324.24266667,5000,Lifetime,4863.64,16941,8682,2026-03-29,"7-day click, 1-day view or 1-day engaged view",0,ABSOLUTE_OCPM,2026-03-29T00:14:08+0530,"Above average",-,-,"March - Bank Promo - [29/03] - BOC"
2023-03-08,2026-04-08,"ICC 3 Cricket - FB | D2DC | Engagement | August 2024",not_delivering,236,actions:post_engagement,4.85783898,2500,Lifetime,1146.45,3862,3428,2024-08-07,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"ICC 3 Cricket | D2DC | Engagement | August 2024"
2023-03-08,2026-04-08,"ICC 3 Cricket - IG | D2DC | Engagement | August 2024",not_delivering,262,actions:post_engagement,4.89148855,2500,Lifetime,1281.57,3928,3571,2024-08-07,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"ICC 3 Cricket | D2DC | Engagement | August 2024"
2023-03-08,2026-04-08,"GLOMARK KKC -  FB | Engagement | August 2024",not_delivering,31,actions:onsite_conversion.messaging_conversation_started_7d,56.11225806,5000,Lifetime,1739.48,5023,3582,2024-08-10,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"GLOMARK KKCW | Engagement | August 2024"
2023-03-08,2026-04-08,"GLOMARK KKC - IG | Engagement | August 2024",not_delivering,36,actions:onsite_conversion.messaging_conversation_started_7d,85.74944444,5000,Lifetime,3086.98,8388,5732,2024-08-10,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"GLOMARK KKCW | Engagement | August 2024"
2023-03-08,2026-04-08,"Inspirits #1 | D2D Contents | Engagement | August 2024",not_delivering,1090,actions:post_engagement,3.80459633,5000,Lifetime,4147.01,12900,9214,2024-08-18,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Day-to-day Contents | Engagement | August 2024"
2023-03-08,2026-04-08,"KKC W1 | D2D Contents | Engagement | August 2024",inactive,221,actions:post_engagement,3.85963801,5000,Lifetime,852.98,1933,1419,2024-08-18,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Day-to-day Contents | Engagement | August 2024"
2023-03-08,2026-04-08,"GLOMARK KKCT | Engagement | August 2024",not_delivering,1278,actions:post_engagement,3.91234742,5000,Lifetime,4999.98,20280,16005,2024-08-24,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"GLOMARK KKCT | Engagement | August 2024"
2023-03-08,2026-04-08,"ISMP2 - FB | D2DC | Set 2 | Engagement | August 2024",not_delivering,339,actions:post_engagement,5.91061947,5000,Lifetime,2003.7,1905,1327,2024-08-31,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"D2DC | Set 2 | Engagement | August 2024"
2023-03-08,2026-04-08,"ISMP2 - IG | D2DC | Set 2 | Engagement | August 2024",not_delivering,542,actions:post_engagement,5.52822878,5000,Lifetime,2996.3,3536,2370,2024-08-31,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"D2DC | Set 2 | Engagement | August 2024"
2023-03-08,2026-04-08,"Video 1",not_delivering,1702638,video_continuous_2_sec_watched_actions,0.24750487,"Using campaign budget",0,421411.2,5482335,2143699,2025-11-21,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2025-11-08T10:20:57+0530,-,-,-,"Selected locations"
2023-03-08,2026-04-08,"Video 1",not_delivering,733925,video_continuous_2_sec_watched_actions,0.20024274,"Using campaign budget",0,146963.15,1971258,1085414,2025-11-21,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2025-11-08T10:32:34+0530,-,-,-,"Remarketing Bases"
2023-03-08,2026-04-08,"Post 4 | FB",inactive,1406152,reach,73.63309941,250000,Lifetime,103539.33,3141399,1406152,2026-01-31,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-01-23T01:52:33+0530,-,-,-,"Launch Phase Content"
2023-03-08,2026-04-08,"Post 4 | IG",inactive,780022,reach,59.24781609,250000,Lifetime,46214.6,1396129,780022,2026-01-31,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-01-23T01:52:33+0530,-,-,-,"Launch Phase Content"
2023-03-08,2026-04-08,"Post 1 | FB",inactive,143432,reach,59.63090524,40000,Lifetime,8552.98,178237,143432,2026-01-03,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-01-01T20:00:35+0530,-,-,-,"Christmas & NY Content"
2023-03-08,2026-04-08,"Post 1 | IG",inactive,59009,reach,53.76061279,40000,Lifetime,3172.36,66035,59009,2026-01-03,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-01-01T20:00:35+0530,-,-,-,"Christmas & NY Content"
2023-03-08,2026-04-08,"Post 2 | FB",inactive,150016,reach,55.77998347,40000,Lifetime,8367.89,171796,150016,2026-01-03,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-01-01T20:00:35+0530,-,-,-,"Christmas & NY Content"
2023-03-08,2026-04-08,"Post 2 | IG",inactive,163348,reach,56.89478904,40000,Lifetime,9293.65,193469,163348,2026-01-03,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-01-01T20:00:35+0530,-,-,-,"Christmas & NY Content"
2023-03-08,2026-04-08,"Christmas Wish | FB",inactive,2038,reach,49.58292444,40000,Lifetime,101.05,2086,2038,2026-01-03,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-01-01T20:00:35+0530,-,-,-,"Christmas & NY Content"
2023-03-08,2026-04-08,"Christmas wish | IG",inactive,9957,reach,51.42814101,40000,Lifetime,512.07,10498,9957,2026-01-03,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-01-01T20:00:35+0530,-,-,-,"Christmas & NY Content"
2023-03-08,2026-04-08,"NY Post | FB",not_delivering,58983,reach,29.0963498,40000,Lifetime,1716.19,60722,58983,2026-01-03,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-01-01T20:00:35+0530,-,-,-,"Christmas & NY Content"
2023-03-08,2026-04-08,"NY Post | IG",not_delivering,221027,reach,37.47872432,40000,Lifetime,8283.81,243156,221027,2026-01-03,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-01-01T20:00:35+0530,-,-,-,"Christmas & NY Content"
2023-03-08,2026-04-08,"January - Bank Promo [16/01]",not_delivering,15,actions:offsite_conversion.fb_pixel_purchase,333.33333333,5000,Lifetime,5000,21937,16648,2026-01-16,"7-day click",0,ABSOLUTE_OCPM,2026-01-16T10:20:37+0530,-,-,-,"January - Bank Promo [16/01]"
2023-03-08,2026-04-08,"January - Bank Promo [21/01]",not_delivering,15,actions:offsite_conversion.fb_pixel_purchase,666.66666667,10000,Lifetime,10000,33229,18095,2026-01-23,"7-day click",0,ABSOLUTE_OCPM,2026-01-21T14:41:58+0530,-,-,-,"January - Bank Promo [21/01]"
2023-03-08,2026-04-08,"January - Bank Promo [29/01] – NTB",not_delivering,6,actions:offsite_conversion.fb_pixel_purchase,1645.44833333,10000,Lifetime,9872.69,35265,21521,2026-01-29,"7-day click",0,ABSOLUTE_OCPM,2026-01-29T15:15:54+0530,-,-,-,"January - Bank Promo [29/01] – NTB"
2023-03-08,2026-04-08,"January - Bank Promo [31/01]",not_delivering,10,actions:offsite_conversion.fb_pixel_purchase,990.343,10000,Lifetime,9903.43,28906,13302,2026-01-31,"7-day click",0,ABSOLUTE_OCPM,0,-,-,-,"January - Bank Promo [31/01]"
2023-03-08,2026-04-08,"Beverage | L&NL | Awareness | August 2024",not_delivering,370850,reach,40.44762033,15000,Lifetime,15000,441929,370850,2024-08-31,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2024-08-26T09:27:47+0530,-,-,-,"Beverage | L&NL | Awareness | August 2024"
2023-03-08,2026-04-08,"Frozen | L&NL | Awareness | August 2024",not_delivering,386555,reach,38.80430987,15000,Lifetime,15000,441284,386555,2024-08-31,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Frozen | L&NL | Awareness | August 2024"
2023-03-08,2026-04-08,"Household - Set 01 | L&NL | Awareness | August 2024",not_delivering,362094,reach,41.42570714,15000,Lifetime,15000,435977,362094,2024-08-31,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2024-08-26T09:27:50+0530,-,-,-,"Household - Set 01 | L&NL | Awareness | August 2024"
2023-03-08,2026-04-08,"Household - Set 02 | L&NL | Awareness | August 2024",not_delivering,377072,reach,39.78020113,15000,Lifetime,15000,443313,377072,2024-08-31,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2024-08-26T09:27:48+0530,-,-,-,"Household - Set 02 | L&NL | Awareness | August 2024"
2023-03-08,2026-04-08,"Grocery - Set 01 | L&NL | Awareness | August 2024",not_delivering,382559,reach,39.20963825,15000,Lifetime,15000,440659,382559,2024-08-31,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2024-08-26T09:27:48+0530,-,-,-,"Grocery - Set 01 | L&NL | Awareness | August 2024"
2023-03-08,2026-04-08,"Grocery - Set 02 | L&NL | Awareness | August 2024",not_delivering,358457,reach,41.84602337,15000,Lifetime,15000,436421,358457,2024-08-31,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2024-08-26T09:27:49+0530,-,-,-,"Grocery - Set 02 | L&NL | Awareness | August 2024"
2023-03-08,2026-04-08,"L&NL - Grocery Ad 4 | Conversion | 2024",not_delivering,8,actions:offsite_conversion.fb_pixel_purchase,473.23375,"Using campaign budget",0,3785.87,19969,10007,2024-09-30,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2024-09-21T22:23:47+0530,-,-,-,"L&NL - Grocery | Conversion | September | 2024"
2023-03-08,2026-04-08,"L&NL - Household Ad 1 | Conversion | 2024",not_delivering,81,actions:offsite_conversion.fb_pixel_purchase,448.25938272,"Using campaign budget",0,36309.01,180135,45700,2024-09-30,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"L&NL - Household | Conversion | September | 2024"
2023-03-08,2026-04-08,"L&NL - Household Ad 2 | Conversion | 2024",not_delivering,11,actions:offsite_conversion.fb_pixel_purchase,1118.32454545,"Using campaign budget",0,12301.57,66412,24123,2024-09-30,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"L&NL - Household | Conversion | September | 2024"
2023-03-08,2026-04-08,"L&NL - Household Ad 3 | Conversion | 2024",not_delivering,1,actions:offsite_conversion.fb_pixel_purchase,3287.16,"Using campaign budget",0,3287.16,13300,6088,2024-09-30,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"L&NL - Household | Conversion | September | 2024"
2023-03-08,2026-04-08,"L&NL - Household Ad 4 | Conversion | 2024",not_delivering,8,actions:offsite_conversion.fb_pixel_purchase,515.9175,"Using campaign budget",0,4127.34,18550,7878,2024-09-30,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"L&NL - Household | Conversion | September | 2024"
2023-03-08,2026-04-08,"Post 1 FB",not_delivering,622822,reach,48.49647251,250000,Lifetime,30204.67,1000091,622822,2026-01-31,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-01-23T01:52:33+0530,-,-,-,"Launch Phase Content"
2023-03-08,2026-04-08,"Post 1 | IG",not_delivering,138748,reach,47.91132124,250000,Lifetime,6647.6,197009,138748,2026-01-31,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-01-23T01:52:33+0530,-,-,-,"Launch Phase Content"
2023-03-08,2026-04-08,"Post 2 | FB",not_delivering,227011,reach,48.24625238,250000,Lifetime,10952.43,311652,227011,2026-01-31,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-01-23T01:52:33+0530,-,-,-,"Launch Phase Content"
2023-03-08,2026-04-08,"Post 2 | IG",not_delivering,204580,reach,45.67914752,250000,Lifetime,9345.04,255009,204580,2026-01-31,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-01-23T01:52:33+0530,-,-,-,"Launch Phase Content"
2023-03-08,2026-04-08,"Post 3 | FB",not_delivering,518301,reach,47.42649541,250000,Lifetime,24581.2,787858,518301,2026-01-31,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-01-23T01:52:33+0530,-,-,-,"Launch Phase Content"
2023-03-08,2026-04-08,"Post 3 | IG",not_delivering,372163,reach,49.75005576,250000,Lifetime,18515.13,512822,372163,2026-01-31,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-01-23T01:52:33+0530,-,-,-,"Launch Phase Content"
2023-03-08,2026-04-08,"January - Mega Pola [12/01]",not_delivering,14,actions:offsite_conversion.fb_pixel_purchase,353.59714286,5000,Lifetime,4950.36,22576,15638,2026-01-12,"7-day click, 1-day view or 1-day engaged view",0,ABSOLUTE_OCPM,2026-01-12T13:46:06+0530,-,-,-,"January - Mega Pola [12/01]"
2023-03-08,2026-04-08,"January - Mega Pola [26/01]",not_delivering,19,actions:offsite_conversion.fb_pixel_purchase,518.63157895,10000,Lifetime,9854,30914,16578,2026-01-26,"7-day click, 1-day view or 1-day engaged view",0,ABSOLUTE_OCPM,2026-01-26T09:36:50+0530,-,-,-,"January - Mega Pola [26/01]"
2023-03-08,2026-04-08,"February - Mega Pola [02/02]",not_delivering,9,actions:offsite_conversion.fb_pixel_purchase,555.55555556,5000,Lifetime,5000,23362,18015,2026-02-02,"7-day click, 1-day view or 1-day engaged view",0,ABSOLUTE_OCPM,2026-02-02T16:26:18+0530,-,-,-,"February - Mega Pola [02/02]"
2023-03-08,2026-04-08,"February - Mega Pola [04/02]",not_delivering,23,actions:offsite_conversion.fb_pixel_purchase,434.33173913,10000,Lifetime,9989.63,29436,9639,2026-02-06,"7-day click, 1-day view or 1-day engaged view",0,ABSOLUTE_OCPM,0,-,-,-,"February - Mega Pola [04/02]"
2023-03-08,2026-04-08,"February - Mega Pola [09/02]",not_delivering,15,actions:offsite_conversion.fb_pixel_purchase,333.33333333,5000,Lifetime,5000,17861,10323,2026-02-09,"7-day click, 1-day view or 1-day engaged view",0,ABSOLUTE_OCPM,0,-,-,-,"February - Mega Pola [09/02]"
2023-03-08,2026-04-08,"February - Mega Pola [18/02]",inactive,11,actions:offsite_conversion.fb_pixel_purchase,493.15727273,5000,Daily,5424.73,12380,5462,2026-02-19,"7-day click, 1-day view or 1-day engaged view",0,ABSOLUTE_OCPM,2026-02-18T02:04:52+0530,-,-,-,"February - Mega Pola [18/02]"
2023-03-08,2026-04-08,"March 3.3 - [03.03 - 04.03]",not_delivering,62,actions:onsite_conversion.messaging_conversation_started_7d,112.59032258,5000,Daily,6980.6,27917,17477,2026-03-04,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-03-04T06:06:02+0530,"Above average","Above average","Below average – bottom 35% of ads","March 3.3 - [03.03 - 04.03]"
2023-03-08,2026-04-08,"March 3.3 - [04.03 - 07.03]",not_delivering,57,actions:offsite_conversion.fb_pixel_purchase,346.08298246,5000,Daily,19726.73,76139,24387,2026-03-07,"7-day click, 1-day view or 1-day engaged view",0,ABSOLUTE_OCPM,2026-03-06T15:07:54+0530,"Above average",Average,"Above average","March 3.3 - [04.03 - 07.03]"
2023-03-08,2026-04-08,"Mega Pola - FV | Conversion | August 2024",not_delivering,70,actions:offsite_conversion.fb_pixel_purchase,500,35000,Lifetime,35000,188125,64778,2024-08-31,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Mega Pola | Conversion | August 2024"
2023-03-08,2026-04-08,"L&NL - Beverage | Conversion | 2024",not_delivering,7,actions:offsite_conversion.fb_pixel_purchase,646.11428571,"Using campaign budget",0,4522.8,19741,8325,2024-09-30,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"L&NL - Beverage | Conversion | September | 2024"
2023-03-08,2026-04-08,"L&NL - Frozen | Conversion | 2024",not_delivering,27,actions:offsite_conversion.fb_pixel_purchase,703.39888889,"Using campaign budget",0,18991.77,82088,27171,2024-09-30,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"L&NL - Frozen | Conversion | September | 2024"
2023-03-08,2026-04-08,"L&NL - Grocery Ad 1 | Conversion | 2024",not_delivering,2,actions:offsite_conversion.fb_pixel_purchase,767.34,"Using campaign budget",0,1534.68,6512,3475,2024-09-30,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2024-09-21T22:23:47+0530,-,-,-,"L&NL - Grocery | Conversion | September | 2024"
2023-03-08,2026-04-08,"L&NL - Grocery Ad 2 | Conversion | 2024",not_delivering,6,actions:offsite_conversion.fb_pixel_purchase,413.03833333,"Using campaign budget",0,2478.23,9250,4268,2024-09-30,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2024-09-21T22:23:47+0530,-,-,-,"L&NL - Grocery | Conversion | September | 2024"
2023-03-08,2026-04-08,"L&NL - Grocery Ad 3 | Conversion | 2024",not_delivering,5,actions:offsite_conversion.fb_pixel_purchase,295.854,"Using campaign budget",0,1479.27,5770,3458,2024-09-30,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2024-09-21T22:23:47+0530,-,-,-,"L&NL - Grocery | Conversion | September | 2024"
2023-03-08,2026-04-08,"Com Bank Total - Ad 4 | Conversion | September | 2024",not_delivering,7,actions:offsite_conversion.fb_pixel_purchase,1071.42857143,7500,Lifetime,7500,35470,19141,2024-09-26,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Com Bank Total - Ad 4 | Conversion | September | 2024"
2023-03-08,2026-04-08,"HNB Total - Ad 2 | Conversion | September | 2024",not_delivering,7,actions:offsite_conversion.fb_pixel_purchase,1428.57142857,10000,Lifetime,10000,42404,19286,2024-09-27,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"HNB Total - Ad 2 | Conversion | September | 2024"
2023-03-08,2026-04-08,"GLO Tuesday - Ad 4 (P3) | Conversion | September | 2024",not_delivering,1,actions:offsite_conversion.fb_pixel_purchase,774.97,10000,Lifetime,774.97,1631,1180,2024-10-01,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"GLO Tuesday - Ad 4 | Conversion | September | 2024"
2023-03-08,2026-04-08,"GLO Tuesday - Ad 4 (P2) | Conversion | September | 2024",not_delivering,11,actions:offsite_conversion.fb_pixel_purchase,279.60363636,10000,Lifetime,3075.64,13676,7134,2024-10-01,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"GLO Tuesday - Ad 4 | Conversion | September | 2024"
